mean_predicted_probability,fraction_of_positives
0.049292327008313604,0.0
0.14634154393122747,0.07692307692307693
0.22624092797438303,0.16666666666666666
0.341429740190506,0.6666666666666666
0.43427492678165436,0.5
0.5594325065612793,0.6
0.6680855751037598,0.0
0.7657504379749298,0.5
0.8793250322341919,1.0
0.9912334524095059,0.9875
