mean_predicted_probability,fraction_of_positives
0.02111402025911957,0.0
0.13827009946107865,0.6
0.2616230249404907,0.0
0.3644183576107025,0.0
0.6327815254529318,0.3333333333333333
0.7325615882873535,1.0
0.8296643793582916,0.0
0.9931893698547197,0.9347826086956522
