mean_predicted_probability,fraction_of_positives
0.02112894791823167,0.0
0.1370361328125,0.6
0.2613932291666667,0.0
0.3660888671875,0.0
0.6344401041666666,0.3333333333333333
0.73291015625,1.0
0.83056640625,0.0
0.9932118291440217,0.9347826086956522
