mean_predicted_probability,fraction_of_positives
0.04442352591348546,0.02857142857142857
0.14204935108621916,0.0
0.3162379115819931,0.0
0.4617583155632019,0.0
0.5782795548439026,1.0
0.6809402902921041,1.0
0.7364203929901123,1.0
0.8766416609287262,1.0
0.9943967454404716,1.0
