epoch,lr,train_loss,val_loss,val_auc,val_auprc,val_f1,val_sensitivity,val_specificity
1,2.8e-05,1.1963151747356746,1.1579679104212697,0.6359173126614988,0.7922552915408525,0.7794871794871795,0.8444444444444444,0.32558139534883723
2,4.6e-05,1.155936622491123,1.1175553332128574,0.6025839793281654,0.7464787338435539,0.8018433179723502,0.9666666666666667,0.06976744186046512
3,6.4e-05,1.1142856391648441,1.12715371263751,0.6220930232558141,0.7523047718590349,0.8055555555555556,0.9666666666666667,0.09302325581395349
4,8.2e-05,1.1075654106146562,1.1157918886363987,0.6677002583979329,0.7993518489490874,0.7904761904761904,0.9222222222222223,0.13953488372093023
5,0.0001,1.0954117391453622,1.1506696635122795,0.7093023255813954,0.8100475207559383,0.8169014084507042,0.9666666666666667,0.16279069767441862
6,9.997266286704631e-05,1.0674518471075787,1.1105217904005071,0.6586563307493539,0.7720897085328635,0.8148148148148148,0.9777777777777777,0.11627906976744186
7,9.989068136093873e-05,1.0321228241547,1.0592568804943918,0.7755813953488372,0.886665135418454,0.8042328042328042,0.8444444444444444,0.46511627906976744
8,9.975414512725057e-05,0.9676766355812338,0.9154065577061227,0.8303617571059432,0.9157171756840224,0.8542713567839196,0.9444444444444444,0.4418604651162791
9,9.956320346634876e-05,0.7632442381881154,0.5711819050450698,0.9574935400516795,0.9813668291776552,0.8994708994708994,0.9444444444444444,0.6744186046511628
10,9.931806517013612e-05,0.6025879842495705,0.4897289907487536,0.9600775193798451,0.983736186715145,0.9081081081081082,0.9333333333333333,0.7441860465116279
11,9.901899829374047e-05,0.5399317645315813,0.637192683034163,0.9474160206718345,0.9741557403550115,0.9,1.0,0.5348837209302325
12,9.86663298624003e-05,0.4668096331096728,0.3415673425272598,0.9794573643410852,0.9900679543924512,0.9368421052631579,0.9888888888888889,0.7441860465116279
13,9.826044551386744e-05,0.45232672049920125,0.3871331661285583,0.951421188630491,0.9582239795314745,0.925531914893617,0.9666666666666667,0.7441860465116279
14,9.780178907671789e-05,0.4124823420090328,0.2786043846016394,0.9925064599483204,0.9966816183527762,0.9723756906077348,0.9777777777777777,0.9302325581395349
15,9.729086208503174e-05,0.4106175230471839,0.2730774369060819,0.9935400516795865,0.9970553030325279,0.956989247311828,0.9888888888888889,0.8372093023255814
16,9.672822322997305e-05,0.3843834212086549,0.26623692941779015,0.9842377260981913,0.9939908266438299,0.967391304347826,0.9888888888888889,0.8837209302325582
17,9.611448774886926e-05,0.35646318044047254,0.24337081898115548,0.9870801033591732,0.9946229709797423,0.9513513513513514,0.9777777777777777,0.8372093023255814
18,9.545032675245814e-05,0.3318517191333363,0.2171512958161048,0.993798449612403,0.9973402129462083,0.956989247311828,0.9888888888888889,0.8372093023255814
19,9.473646649103819e-05,0.3328230945433915,0.2127625203957807,0.9912144702842378,0.9969534050179212,0.978021978021978,0.9888888888888889,0.9302325581395349
20,9.397368756032446e-05,0.32697070202121475,0.3111260958239382,0.987984496124031,0.9946636313955849,0.9368421052631579,0.9888888888888889,0.7441860465116279
21,9.316282404787871e-05,0.28787204378258,0.21161979187794994,0.986046511627907,0.9946353479310044,0.967032967032967,0.9777777777777777,0.9069767441860465
22,9.230476262104677e-05,0.2955803203877926,0.24519366334412512,0.993798449612403,0.9975732600732601,0.9319371727748691,0.9888888888888889,0.7209302325581395
23,9.140044155740101e-05,0.26574862500282775,0.1949095165475538,0.9941860465116279,0.9973811466157103,0.956989247311828,0.9888888888888889,0.8372093023255814
24,9.045084971874738e-05,0.27460540698567326,0.19994967602378666,0.993798449612403,0.9973859529452194,0.9621621621621622,0.9888888888888889,0.8604651162790697
25,8.945702546981969e-05,0.2677890377786498,0.23211557232115987,0.9965116279069768,0.9980678076046945,0.9574468085106383,1.0,0.813953488372093
26,8.842005554284296e-05,0.2587832298662519,0.2259710887358432,0.9901808785529717,0.9958309830537506,0.967391304347826,0.9888888888888889,0.8837209302325582
27,8.73410738492077e-05,0.2588555918401272,0.18640090086263683,0.992764857881137,0.9970652406147031,0.956989247311828,0.9888888888888889,0.8372093023255814
28,8.622126023955446e-05,0.257798126390612,0.2091230364501389,0.9875968992248061,0.9949728216245823,0.9621621621621622,0.9888888888888889,0.8604651162790697
29,8.506183921362443e-05,0.23139291452562366,0.18328469827765737,0.9930232558139536,0.9972431395954813,0.967391304347826,0.9888888888888889,0.8837209302325582
30,8.386407858128706e-05,0.2464559287791584,0.17904844997830868,0.9956072351421189,0.9980953494706944,0.9726775956284153,0.9888888888888889,0.9069767441860465
31,8.262928807620843e-05,0.23352089080522212,0.2322021813854717,0.9891472868217055,0.9959667707861399,0.9720670391061452,0.9666666666666667,0.9534883720930233
32,8.135881792367686e-05,0.22481675846108448,0.17302589841328708,0.9906976744186047,0.9964600270192935,0.9621621621621622,0.9888888888888889,0.8604651162790697
33,8.005405736415126e-05,0.18859515553479927,0.15090499626610213,0.9909560723514214,0.9968888888888889,0.978021978021978,0.9888888888888889,0.9302325581395349
34,7.871643313414718e-05,0.21553716333437112,0.1688127302351437,0.9925064599483204,0.9969153021439379,0.978021978021978,0.9888888888888889,0.9302325581395349
35,7.734740790612135e-05,0.20151143815479478,0.15057360725075378,0.9922480620155039,0.9970073012617893,0.9621621621621622,0.9888888888888889,0.8604651162790697
36,7.594847868906076e-05,0.19035345010229768,0.14040150385126526,0.989405684754522,0.9962606273546483,0.9834254143646409,0.9888888888888889,0.9534883720930233
37,7.45211751915254e-05,0.20336106851764735,0.18330628673349122,0.9943152454780362,0.9976528413326167,0.978021978021978,0.9888888888888889,0.9302325581395349
38,7.30670581489344e-05,0.20586088269381728,0.15846911510118797,0.9917312661498708,0.9968681583445438,0.9726775956284153,0.9888888888888889,0.9069767441860465
39,7.158771761692464e-05,0.19213425224881914,0.1871156094462257,0.9912144702842377,0.9969534050179212,0.9834254143646409,0.9888888888888889,0.9534883720930233
40,7.008477123264848e-05,0.18403405864190148,0.18876316095617188,0.98656330749354,0.9952438453825851,0.9621621621621622,0.9888888888888889,0.8604651162790697
