mean_predicted_probability,fraction_of_positives
0.07277488708496094,0.0
0.15272216796875,0.0
0.2567901611328125,0.125
0.3466796875,0.2857142857142857
0.453369140625,0.5
0.5486653645833334,0.3333333333333333
0.64990234375,1.0
0.72900390625,0.3333333333333333
0.9952101934523809,1.0
