epoch,lr,train_loss,val_loss,val_auc,val_auprc,val_f1,val_sensitivity,val_specificity
1,0.0001,1.195958386974261,1.1713645132074586,0.6174418604651163,0.7777496186335342,0.7939698492462312,0.8777777777777778,0.3023255813953488
2,9.989726963751682e-05,1.1699989643967552,1.16884352725705,0.671188630490956,0.7712675861754273,0.8115942028985508,0.9333333333333333,0.23255813953488372
3,9.95895006911623e-05,1.1290045007824878,1.169314049505891,0.6736434108527132,0.8113776501054837,0.8113207547169812,0.9555555555555556,0.16279069767441862
4,9.907795784955327e-05,1.1279117090444644,1.135255698226365,0.7466408268733851,0.8632429760868702,0.8262910798122066,0.9777777777777777,0.18604651162790697
5,9.836474315195147e-05,1.108998608344208,1.119743485126342,0.6766149870801034,0.8068679098398817,0.8301886792452831,0.9777777777777777,0.20930232558139536
6,9.745278735053342e-05,1.098945379217044,1.1233649743501515,0.7033591731266151,0.8285924637060673,0.8165137614678899,0.9888888888888889,0.09302325581395349
7,9.634583786730107e-05,1.0965279634902025,1.1257249453509037,0.7228682170542635,0.8434974826612727,0.8118811881188119,0.9111111111111111,0.3023255813953488
8,9.504844339512093e-05,1.0948583844817605,1.1307532557101694,0.6723514211886306,0.8100459550587479,0.801980198019802,0.9,0.27906976744186046
9,9.356593520616945e-05,1.0832201024589263,1.1266533728490018,0.7067183462532299,0.8236666325518553,0.8054298642533937,0.9888888888888889,0.023255813953488372
10,9.190440524459201e-05,1.080048413314421,1.1109724049160057,0.7056847545219638,0.8203081381310866,0.8181818181818182,1.0,0.06976744186046512
11,9.007068109339782e-05,1.0668268258350353,1.1110935336756897,0.7222222222222221,0.8321819121933793,0.8390243902439024,0.9555555555555556,0.32558139534883723
12,8.807229791845672e-05,1.072056018886531,1.1313792040684665,0.6996124031007751,0.83875872190373,0.7906976744186046,0.9444444444444444,0.06976744186046512
13,8.591746750488638e-05,1.060931645962492,1.0952837638115482,0.7286821705426356,0.8439321448084927,0.8118811881188119,0.9111111111111111,0.3023255813953488
14,8.361504451306585e-05,1.0640292698553522,1.0982345730698535,0.7231266149870801,0.8469323318791145,0.8038277511961722,0.9333333333333333,0.18604651162790697
