mean_predicted_probability,fraction_of_positives
0.05265625,0.0
0.15066824640546525,0.0
0.21857522428035736,0.0
0.3565834313631058,0.0
0.4251517355442047,0.16666666666666666
0.5437905788421631,0.5
0.7683265805244446,1.0
0.8520156145095825,0.6666666666666666
0.9955457525197849,1.0
