mean_predicted_probability,fraction_of_positives
0.0526513671875,0.0
0.15062604631696427,0.0
0.21875,0.0
0.3564453125,0.0
0.425048828125,0.16666666666666666
0.544189453125,0.5
0.7685546875,1.0
0.8522135416666666,0.6666666666666666
0.9955486918604651,1.0
