epoch,lr,train_loss,val_loss,val_auc,val_auprc,val_f1,val_sensitivity,val_specificity
1,2.8e-05,1.2096005845435325,1.2005469746718724,0.5887596899224806,0.7578084117407179,0.8071748878923767,1.0,0.0
2,4.6e-05,1.2178959618800214,1.2353792352753132,0.6534883720930234,0.7934099857250526,0.0,0.0,1.0
3,6.4e-05,1.200758205954828,1.2001456185335997,0.665374677002584,0.7888528457794529,0.6056338028169014,0.4777777777777778,0.7906976744186046
4,8.2e-05,1.2041842664796052,1.2142681772899,0.6113695090439277,0.7582338586893598,0.0,0.0,1.0
5,0.0001,1.2021545771097162,1.2038383346102757,0.6763565891472868,0.8172975987939795,0.0,0.0,1.0
6,9.997266286704631e-05,1.2026499812001028,1.203648938518767,0.629328165374677,0.7501051188019068,0.8071748878923767,1.0,0.0
7,9.989068136093873e-05,1.1990604467297195,1.2019901840723424,0.5927648578811369,0.7309950630295713,0.0,0.0,1.0
8,9.975414512725057e-05,1.1970285100328093,1.2012695882472142,0.6186046511627907,0.7488737885465222,0.8071748878923767,1.0,0.0
9,9.956320346634876e-05,1.1960034262798682,1.2019016383421535,0.6643410852713179,0.7645754484464162,0.8071748878923767,1.0,0.0
10,9.931806517013612e-05,1.198571799398573,1.2012447841688936,0.7000000000000001,0.7956143045457768,0.0,0.0,1.0
11,9.901899829374047e-05,1.1954425995209732,1.2052107761616069,0.6596899224806201,0.7754138858476911,0.0,0.0,1.0
12,9.86663298624003e-05,1.1978059557123941,1.2006235056404835,0.6149870801033592,0.7381331802487223,0.8071748878923767,1.0,0.0
13,9.826044551386744e-05,1.1931060503001805,1.1714780152759678,0.6939276485788113,0.8096597404696149,0.8,0.9111111111111111,0.23255813953488372
14,9.780178907671789e-05,1.1006769126807276,1.0520583590889117,0.7781653746770026,0.8766341064542222,0.7577639751552795,0.6777777777777778,0.7674418604651163
15,9.729086208503174e-05,0.97718860654492,0.893000545951687,0.7997416020671834,0.8959111132977563,0.8240740740740741,0.9888888888888889,0.13953488372093023
16,9.672822322997305e-05,0.9383269438784553,0.8249267066318621,0.8161498708010335,0.9023304863619406,0.8390243902439024,0.9555555555555556,0.32558139534883723
17,9.611448774886926e-05,0.8934999065044172,0.8237569148556194,0.8381136950904394,0.9123780928124331,0.8269230769230769,0.9555555555555556,0.2558139534883721
18,9.545032675245814e-05,0.8529815999108652,0.767152819392798,0.8417312661498709,0.9214115854503345,0.8432432432432433,0.8666666666666667,0.6046511627906976
19,9.473646649103819e-05,0.8206083243877493,0.7861092698207806,0.8459948320413436,0.922317228715164,0.8349514563106796,0.9555555555555556,0.3023255813953488
20,9.397368756032446e-05,0.7929706832506007,0.7174193148161254,0.8622739018087855,0.9322433622374394,0.8540540540540541,0.8777777777777778,0.627906976744186
21,9.316282404787871e-05,0.7659677041988492,0.6822665011743254,0.8578811369509045,0.929712414528244,0.847457627118644,0.8333333333333334,0.7209302325581395
22,9.230476262104677e-05,0.739203228178662,0.665964551406266,0.8813953488372093,0.9438204093116063,0.8571428571428571,0.8666666666666667,0.6744186046511628
23,9.140044155740101e-05,0.7174997384025731,0.6404659496054828,0.8899224806201551,0.9468371568149183,0.8686868686868687,0.9555555555555556,0.4883720930232558
24,9.045084971874738e-05,0.7081525307402821,0.6143560047644983,0.8789405684754522,0.9434029709521162,0.8743169398907104,0.8888888888888888,0.6976744186046512
25,8.945702546981969e-05,0.6551273347242365,0.5714285962539776,0.8939276485788115,0.949715497016489,0.8808290155440415,0.9444444444444444,0.5813953488372093
26,8.842005554284296e-05,0.6580289112049782,0.585309375352727,0.8917312661498709,0.9510125458908164,0.850828729281768,0.8555555555555555,0.6744186046511628
27,8.73410738492077e-05,0.6224079715777914,0.5429652242784354,0.9003875968992249,0.9551661929060727,0.8691099476439791,0.9222222222222223,0.5813953488372093
28,8.622126023955446e-05,0.6049083009229197,0.5659112724929982,0.9135658914728682,0.9613075527944499,0.8756218905472637,0.9777777777777777,0.46511627906976744
29,8.506183921362443e-05,0.6286554788727943,0.5470428657775912,0.9193798449612403,0.9632411714793361,0.88,0.9777777777777777,0.4883720930232558
30,8.386407858128706e-05,0.5968760263845538,0.5350774977882151,0.9214470284237727,0.9649624392391348,0.8743718592964824,0.9666666666666667,0.4883720930232558
31,8.262928807620843e-05,0.5700906219457524,0.4952632966229928,0.9330749354005169,0.9701329993138671,0.9052631578947369,0.9555555555555556,0.6744186046511628
32,8.135881792367686e-05,0.5659201756428444,0.5178577864178795,0.9352713178294574,0.9708528015473016,0.8817204301075269,0.9111111111111111,0.6744186046511628
33,8.005405736415126e-05,0.565263975011955,0.5238521519636881,0.9319121447028423,0.969186554835698,0.8844221105527639,0.9777777777777777,0.5116279069767442
34,7.871643313414718e-05,0.5608893806923916,0.5180077688399247,0.9315245478036176,0.970915932716607,0.8844221105527639,0.9777777777777777,0.5116279069767442
35,7.734740790612135e-05,0.5541992917975653,0.4978224121704534,0.9311369509043927,0.9694444467365269,0.8936170212765957,0.9333333333333333,0.6744186046511628
36,7.594847868906076e-05,0.5658049762891523,0.49480805725360666,0.9372093023255814,0.9729832715128489,0.8787878787878788,0.9666666666666667,0.5116279069767442
37,7.45211751915254e-05,0.5440060692452332,0.5263412300914243,0.9468992248062016,0.9769043192564424,0.8725490196078431,0.9888888888888889,0.4186046511627907
38,7.30670581489344e-05,0.5263075267041756,0.5001196203305064,0.9426356589147287,0.9747036337513066,0.8911917098445595,0.9555555555555556,0.6046511627906976
39,7.158771761692464e-05,0.5220107221786113,0.4622915274441111,0.9480620155038759,0.9779588221438478,0.9081081081081082,0.9333333333333333,0.7441860465116279
40,7.008477123264848e-05,0.491783431905758,0.4560593982726532,0.9556847545219639,0.981969788595442,0.91005291005291,0.9555555555555556,0.6976744186046512
41,6.855986244591104e-05,0.5280997102632453,0.45747659362487403,0.9532299741602068,0.9810599880407369,0.900523560209424,0.9555555555555556,0.6511627906976745
42,6.701465872208215e-05,0.48171812882723786,0.42366813584322816,0.9574935400516795,0.9823540811017164,0.9139784946236559,0.9444444444444444,0.7441860465116279
43,6.545084971874738e-05,0.48129491774054395,0.42353373639498126,0.958139534883721,0.9827463126708921,0.9247311827956989,0.9555555555555556,0.7674418604651163
44,6.387014543809224e-05,0.48506879653666823,0.417769969425327,0.9635658914728682,0.9853206462993825,0.925531914893617,0.9666666666666667,0.7441860465116279
45,6.227427435703997e-05,0.47937129854312627,0.42665249555103957,0.9602067183462532,0.9846250401875067,0.8900523560209425,0.9444444444444444,0.627906976744186
46,6.0664981537187364e-05,0.4753572034910108,0.43289881552233694,0.966795865633075,0.9862590429849375,0.9157894736842105,0.9666666666666667,0.6976744186046512
47,5.9044026716605496e-05,0.47084995737797847,0.4254803532828531,0.966795865633075,0.9860071744710996,0.9109947643979057,0.9666666666666667,0.6744186046511628
48,5.74131823855921e-05,0.4544081965394548,0.42231333649280567,0.9607235142118864,0.9839652799918815,0.9015544041450777,0.9666666666666667,0.627906976744186
49,5.5774231848479324e-05,0.4742919897388605,0.4160547686390573,0.9591731266149871,0.9828213102966628,0.9347826086956522,0.9555555555555556,0.813953488372093
50,5.412896727361663e-05,0.4399685464624967,0.42903426804613176,0.9594315245478037,0.9826245511293044,0.9052631578947369,0.9555555555555556,0.6744186046511628
51,5.247918773366113e-05,0.4307441291096075,0.3976520788477735,0.962015503875969,0.9841648829410112,0.918918918918919,0.9444444444444444,0.7674418604651163
52,5.082669723831793e-05,0.4392960382136348,0.4033993909567398,0.9617571059431524,0.9836852142703683,0.918918918918919,0.9444444444444444,0.7674418604651163
53,4.9173302761682083e-05,0.4247413909463383,0.4252030707639591,0.9503875968992248,0.9795166164992717,0.9213483146067416,0.9111111111111111,0.8604651162790697
54,4.75208122663389e-05,0.43888166403256423,0.37145794201001864,0.9633074935400517,0.9850306401227463,0.9297297297297298,0.9555555555555556,0.7906976744186046
55,4.58710327263834e-05,0.4373824594798706,0.3919625258197205,0.9638242894056848,0.9848988321841721,0.9052631578947369,0.9555555555555556,0.6744186046511628
56,4.4225768151520715e-05,0.4411475213364718,0.371848435686859,0.9585271317829458,0.9825260016829661,0.9297297297297298,0.9555555555555556,0.7906976744186046
57,4.258681761440791e-05,0.40863066979464163,0.382574998207483,0.9589147286821705,0.9828404486833786,0.9148936170212766,0.9555555555555556,0.7209302325581395
58,4.095597328339452e-05,0.41333797713341647,0.39329187203561117,0.9547803617571059,0.9805476669658642,0.9139784946236559,0.9444444444444444,0.7441860465116279
59,3.9335018462812674e-05,0.42058120340896976,0.35508964864786474,0.9674418604651163,0.9866570884686376,0.9318181818181818,0.9111111111111111,0.9069767441860465
60,3.7725725642960056e-05,0.4160682339122726,0.3697676835820112,0.9728682170542636,0.9887469617469495,0.9197860962566845,0.9555555555555556,0.7441860465116279
61,3.612985456190779e-05,0.40523965369627013,0.3696093951142785,0.9661498708010335,0.985489295427339,0.9166666666666666,0.9777777777777777,0.6744186046511628
62,3.454915028125265e-05,0.39314611257252036,0.3569814497066748,0.9715762273901808,0.9877382083581143,0.9297297297297298,0.9555555555555556,0.7906976744186046
63,3.298534127791785e-05,0.41026804636469266,0.37328157190781225,0.9733850129198967,0.9887673334675839,0.9166666666666666,0.9777777777777777,0.6744186046511628
64,3.1440137554088966e-05,0.39020700737675856,0.35005255852333367,0.9724806201550388,0.9885166717615217,0.9239130434782609,0.9444444444444444,0.7906976744186046
65,2.991522876735154e-05,0.38141722458871063,0.375410897835773,0.9692506459948321,0.9873564761691883,0.9438202247191011,0.9333333333333333,0.9069767441860465
66,2.8412282383075363e-05,0.3743338029187236,0.3554295843961732,0.9767441860465116,0.9908269707120608,0.9197860962566845,0.9555555555555556,0.7441860465116279
